חשבון קרן,קרן,שם קרן,מספר נייר,שם נייר/סוג חשבון,מטבע,ערך נקוב,שער נייר,שער מטבע,"סה""כ ש""ח"
,1142556,חשבון פיקטיבי טכ עילית,73578171,LLIGHT SOL,"דולרים של ארה""ב",750000,1,3.7286,2796450
,1142556,חשבון פיקטיבי טכ עילית,73579310,NAILOMATIC,"דולרים של ארה""ב",98042,15.3,3.7286,5593058.84
,1142556,חשבון פיקטיבי טכ עילית,73583007,POLAR,"דולרים של ארה""ב",3000000,1,3.7286,11185800
,1142556,חשבון פיקטיבי טכ עילית,73588873,RIGHTBO1,"דולרים של ארה""ב",405617,4.0876,3.7286,6182018.98
,1142556,חשבון פיקטיבי טכ עילית,73618936,RAPYDO SFE,"דולרים של ארה""ב",150000,1,3.7286,559290
,1142556,חשבון פיקטיבי טכ עילית,73641714,HYPERNATIV,"דולרים של ארה""ב",645606,5.81,3.7286,13985869.95
,1142556,חשבון פיקטיבי טכ עילית,73751539,CNTRLPLN,"דולרים של ארה""ב",4220300,0.9478,3.7286,14914401.27
,1142556,חשבון פיקטיבי טכ עילית,73820953,RIGHTBOU A,"דולרים של ארה""ב",461550,4.0876,3.7286,7034495.25
,1142556,חשבון פיקטיבי טכ עילית,73820987,RIGHTBOU S,"דולרים של ארה""ב",1840100,4.0876,3.7286,28045010.76
,5127222,"חשבון פיקטיבי אג""ח+%15",0,שווי נטו,,0,0,0,57186453.67
,5127222,"חשבון פיקטיבי אג""ח+%15",0,יצירות פדיונות,,0,0,0,0
,5127222,"חשבון פיקטיבי אג""ח+%15",0,הכנסות/הוצאות,,0,0,0,15925
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש בש""ח",,0,0,0,2294536.98
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"פיקדונות בש""ח",,0,0,0,2887602.74
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש עתידי בש""ח",,0,0,0,363.1
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש במט""ח","דולרים של ארה""ב",41590.85,0,0,155075.64
,5127222,"חשבון פיקטיבי אג""ח+%15",0,עלות חוזה,"דולרים של ארה""ב",-499593.75,0,0,-1862785.26
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש אצל ברוקר בחו""ל","דולרים של ארה""ב",24031.26,0,0,89602.96
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש עתידי בש""ח","דולרים של ארה""ב",-61.34,0,0,-228.71
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש במט""ח",לירות שטרלינג,-13486.89,0,0,-62089.6
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש במט""ח",אירו,2193.75,0,0,8758.33
,5127222,"חשבון פיקטיבי אג""ח+%15",0,"עו""ש עתידי בש""ח",אירו,-3.9,0,0,-15.57
,5127222,"חשבון פיקטיבי אג""ח+%15",56002,BP,"דולרים של ארה""ב",2000,35.55,3.7286,265103.46
,5127222,"חשבון פיקטיבי אג""ח+%15",56002,BP,"דולרים של ארה""ב",793.2,0,3.7286,2957.53
,5127222,"חשבון פיקטיבי אג""ח+%15",58180,BNP FP,אירו,750,56.1,3.9924,167980.23
